26;20;   4215.4600;    432.1920;   78754.0;   4134.6100;    411.2110;  218792.0;  20724.7990; 2195254.0; 20369.925603; 20573.187232; 20594.034719; 20391.179492; 20417.215992; 20662.607228; 20476.402104; 20673.590757; 20560.370043; 20628.585954; 20495.376378; 20359.706893; 20626.522946; 20527.140492; 20430.733440; 20592.749807; 20495.709387; 20432.098526; 20724.798511; 20374.437067;
27;20;   3523.7100;    392.6570;     210.0;   4814.6500;    395.8560;   25604.0;  21513.3120; 2221068.0; 21353.257588; 21178.308236; 21441.122325; 21409.797545; 21358.115007; 21435.159545; 21397.450148; 21378.778755; 21513.311743; 21469.028254; 21231.924056; 21321.956316; 21457.368371; 21441.434595; 21185.516815; 21181.952802; 21470.722518; 21204.262352; 21308.842284; 21425.464323;
28;20;   4309.8400;    355.1180;  129976.0;   4434.0000;    416.7740;  254190.0;  22285.2040; 2605234.0; 22248.112411; 22252.718835; 21918.875348; 22042.807325; 21959.304898; 22017.148520; 22114.103026; 22230.033659; 21947.809096; 22075.424604; 22116.566864; 21956.458332; 22285.203609; 21978.334883; 22212.623833; 22082.963862; 22081.272553; 22064.036763; 22192.788757; 22026.012510;
29;20;   3629.6500;    342.2320;    2986.0;   4547.3800;    371.4080;    8178.0;  22998.8440; 2616398.0; 22700.071443; 22877.832070; 22945.642266; 22916.980522; 22998.844168; 22830.158911; 22865.590230; 22707.538081; 22849.958845; 22842.300739; 22884.151594; 22887.961434; 22834.408649; 22968.763936; 22956.663247; 22780.162379; 22725.695643; 22874.062568; 22965.536353; 22683.773603;
30;20;   4101.8100;    421.6120;    3120.0;   4515.0500;    421.2550;   22948.0;  23841.7110; 2642466.0; 23678.251821; 23665.605847; 23687.080819; 23622.257468; 23728.611584; 23565.534176; 23479.702044; 23626.291777; 23765.859307; 23507.262352; 23529.497294; 23775.103113; 23545.833819; 23553.417745; 23596.767632; 23841.710638; 23498.498989; 23829.346779; 23722.835339; 23704.706446;
31;20;   3805.3000;    346.0170;   58488.0;   3934.7600;    339.9120;   58012.0;  24527.6400; 2758966.0; 24527.640124; 24385.446327; 24318.116988; 24389.801527; 24513.309173; 24377.145172; 24279.765278; 24411.856424; 24460.379580; 24246.861866; 24488.137854; 24502.870486; 24485.795466; 24468.738679; 24246.708696; 24329.071437; 24440.283465; 24364.512172; 24219.953653; 24232.922866;
32;20;   4591.3200;    404.3640;  130312.0;   3366.2100;    375.1620;    1926.0;  25307.1660; 2891204.0; 25050.326452; 24990.229789; 25307.165749; 25110.497124; 24953.018308; 24964.038868; 25065.488108; 25160.966520; 25067.468839; 25163.085793; 25024.659790; 25057.486364; 25109.901011; 25284.400405; 25151.212847; 25247.233248; 24958.352304; 24988.283075; 25149.505071; 25202.969126;
33;20;   3677.6500;    335.6210;  157492.0;   3501.4300;    364.7750;   15848.0;  26007.5620; 3064544.0; 25711.740934; 25868.622686; 25774.352905; 25742.131895; 25757.009231; 25902.309718; 25934.571462; 25889.092032; 25804.164819; 25858.408763; 25815.674821; 25720.939281; 26007.562139; 25963.854248; 25764.934885; 25731.207907; 25795.771119; 25838.393763; 25697.971034; 25778.459214;
34;20;   3802.7500;    351.4060;  156594.0;   5145.1500;    401.4660;  315914.0;  26760.4340; 3537052.0; 26554.686680; 26647.451183; 26700.345686; 26699.936189; 26649.278063; 26704.077357; 26536.430854; 26658.637891; 26467.379146; 26493.961351; 26418.101866; 26746.840233; 26651.309545; 26510.418540; 26495.157606; 26692.174884; 26579.797816; 26698.880371; 26760.433764; 26659.215265;
35;20;   4100.9900;    394.0790;   19010.0;   4445.7900;    370.0220;   17838.0;  27524.5350; 3573900.0; 27219.009802; 27402.853134; 27395.843521; 27406.714779; 27481.940945; 27507.764989; 27430.634801; 27474.831920; 27345.677552; 27323.720242; 27524.535115; 27337.266175; 27419.034257; 27376.385492; 27179.123556; 27394.960988; 27384.861796; 27223.345536; 27469.529106; 27238.018551;
36;20;   4399.2700;    408.2530;    6658.0;   3893.0900;    394.2030;     370.0;  28326.9910; 3580928.0; 27988.286868; 28326.991391; 28086.911822; 28003.099097; 27994.491977; 27981.599276; 28054.089838; 28053.657538; 28246.748104; 28201.206809; 28213.639650; 28142.279551; 28212.368599; 28140.645968; 28140.435311; 28116.438775; 28093.791448; 28176.271025; 28126.373115; 28249.527745;
37;20;   4035.8300;    374.5470;    5174.0;   3914.7000;    398.4920;    7110.0;  29100.0300; 3593212.0; 28871.914125; 28783.104225; 29064.251919; 28813.389587; 29100.030365; 28790.504334; 29092.848021; 29004.413416; 28848.857320; 28759.484536; 29072.950778; 28731.808766; 28844.804374; 28817.935036; 28761.017449; 28998.662924; 28789.086312; 28928.249581; 28964.846083; 28907.299785;
38;20;   3922.9400;    413.5140;   50378.0;   3932.4100;    349.5490;   22650.0;  29863.0930; 3666240.0; 29793.755935; 29834.751858; 29649.572772; 29655.061160; 29577.539204; 29730.590813; 29571.200294; 29675.170748; 29772.031628; 29851.427186; 29647.883789; 29818.253266; 29542.176854; 29840.605080; 29620.139537; 29653.701961; 29840.105362; 29863.093316; 29636.979847; 29629.247021;
39;20;   4777.0200;    337.1720;   12548.0;   3903.0400;    400.0660;   27940.0;  30600.3310; 3706728.0; 30318.675402; 30512.487593; 30417.342711; 30505.674297; 30257.404342; 30378.905425; 30343.531374; 30600.330573; 30397.170792; 30370.335201; 30555.075787; 30324.935410; 30439.898358; 30251.436321; 30454.308333; 30434.617696; 30448.618217; 30290.957459; 30291.984642; 30314.645207;
40;20;   3635.3000;    359.7670;     320.0;   3969.6200;    400.0770;   30614.0;  31360.1750; 3737662.0; 31191.485840; 31304.370789; 31189.568731; 31184.066437; 31243.135827; 31075.097303; 31228.608929; 31262.176844; 31091.454449; 31360.174691; 31143.207604; 31028.930536; 31127.883057; 31134.040570; 31092.766090; 31006.162151; 31107.388580; 31088.480615; 30996.176037; 31316.406112;
41;20;   4063.1300;    404.1600;    2438.0;   4739.3600;    397.1310;   20850.0;  32161.4660; 3760950.0; 31882.033850; 32084.373516; 32073.539811; 31905.903584; 31964.927450; 31991.776186; 31841.161287; 32061.642304; 32102.452219; 32091.467294; 32053.184570; 31867.334629; 31971.991689; 32060.806823; 32161.466465; 31821.896173; 31874.690525; 32108.019720; 32097.130650; 32010.259011;
