27;20;   1326.2400;    116.3860;    8862.0;   3483.7510;  389176.0; 3461.751073; 3445.830157; 3446.186728; 3419.622384; 3446.677610; 3483.751069; 3435.683774; 3441.058032; 3430.622395; 3390.493691; 3454.186727; 3425.058032; 3382.058039; 3425.088363; 3463.186728; 3423.058035; 3425.493690; 3416.058037; 3439.058037; 3418.622377;
28;20;   1295.6900;    142.3860;     102.0;   3626.1370;  389278.0; 3511.315345; 3562.444035; 3549.444044; 3534.444037; 3569.008378; 3598.137067; 3502.879688; 3525.879687; 3529.444033; 3530.008383; 3625.701427; 3576.008388; 3520.879690; 3546.444035; 3501.444033; 3533.008395; 3626.137070; 3531.572730; 3519.505426; 3577.008376;
29;20;   1704.3600;    158.9500;     670.0;   3785.0870;  389948.0; 3702.394379; 3736.394390; 3687.394384; 3678.265690; 3727.958728; 3709.830036; 3695.265690; 3785.087412; 3720.920184; 3715.455774; 3691.830036; 3717.584465; 3679.394383; 3667.958730; 3735.394378; 3695.265690; 3666.394378; 3731.394381; 3775.087412; 3707.830031;
30;20;   1371.0300;    135.5760;    1348.0;   3920.6630;  391296.0; 3824.215688; 3787.087000; 3878.344391; 3846.780035; 3881.344388; 3872.473083; 3829.405785; 3861.908723; 3860.494122; 3920.663152; 3870.780046; 3883.473082; 3847.780032; 3830.215690; 3842.215688; 3827.780037; 3840.215691; 3901.473070; 3825.344377; 3840.780035;
31;20;   1210.6500;    142.3860;    4584.0;   4063.0490;  395880.0; 4013.920390; 3939.791688; 3943.791691; 3972.791690; 3961.509197; 3978.791690; 3935.356039; 4000.981773; 3994.356034; 3972.981784; 3949.917430; 3985.356048; 4063.049070; 3922.663000; 3953.356038; 3954.920384; 4051.049070; 3996.484729; 3980.791690; 4052.049073;
32;20;   1286.1800;    142.9500;     732.0;   4205.9990;  396612.0; 4081.202159; 4205.999413; 4129.870727; 4170.435071; 4130.870729; 4087.742038; 4151.742048; 4120.742034; 4132.870729; 4113.306383; 4135.870729; 4090.791134; 4137.306388; 4121.742037; 4072.703499; 4115.742037; 4157.870735; 4145.742035; 4116.742031; 4127.870723;
33;20;   1431.4500;    123.9500;   21314.0;   4329.9490;  417926.0; 4299.256381; 4260.127690; 4219.563344; 4317.636561; 4322.820728; 4329.949416; 4240.127690; 4249.127691; 4270.256391; 4273.820729; 4309.692044; 4246.692037; 4293.256381; 4260.446468; 4323.385072; 4224.692038; 4290.446478; 4276.692047; 4268.127688; 4275.317769;
34;20;   1549.1800;    141.9500;    1248.0;   4471.8990;  419174.0; 4454.770733; 4396.833596; 4438.960820; 4471.899427; 4425.795190; 4397.642047; 4410.206378; 4353.642038; 4415.206381; 4389.077701; 4439.899416; 4383.206383; 4390.642031; 4407.642036; 4394.206377; 4431.396466; 4396.206381; 4402.206384; 4355.077691; 4393.642034;
35;20;   1021.7300;    103.2570;      20.0;   4575.1560;  419194.0; 4503.027692; 4510.027691; 4511.027690; 4473.899000; 4502.156384; 4477.463346; 4547.592035; 4575.156380; 4533.592032; 4514.156384; 4497.463344; 4543.592034; 4510.592034; 4491.027688; 4513.592037; 4573.156390; 4533.592034; 4547.720721; 4530.592035; 4570.285073;
36;20;   1186.9000;    129.3860;    3926.0;   4704.5420;  423120.0; 4645.474771; 4654.284701; 4577.156000; 4640.849036; 4697.542073; 4616.474775; 4609.849037; 4704.542069; 4627.413384; 4586.284692; 4615.284688; 4603.849036; 4677.503529; 4598.720344; 4617.849038; 4655.542073; 4631.284691; 4646.849037; 4627.284690; 4655.977736;
37;20;   1212.4100;    153.3860;      48.0;   4857.9280;  423168.0; 4743.670687; 4790.799393; 4752.799384; 4752.670701; 4725.235030; 4719.235039; 4787.232100; 4744.235031; 4763.235037; 4753.235037; 4783.799377; 4735.235038; 4754.670691; 4780.363727; 4814.363721; 4766.835961; 4857.928070; 4766.235046; 4713.670687; 4797.799381;
38;20;   1186.0000;    132.8220;     824.0;   4990.7500;  423992.0; 4904.621030; 4877.056693; 4924.621033; 4875.056692; 4927.621034; 4955.621034; 4892.248254; 4990.749726; 4921.621034; 4951.314074; 4899.056689; 4871.492346; 4917.621035; 4903.056688; 4962.811117; 4887.246775; 4899.185377; 4888.185384; 4923.056690; 4972.314071;
39;20;   1474.9000;    167.9500;    3288.0;   5158.7000;  427280.0; 5139.700414; 5038.571730; 5069.007378; 5007.878691; 5080.007381; 5014.878691; 5106.571728; 5060.571721; 5158.700412; 5067.443047; 5129.136069; 5033.443037; 5008.880569; 5084.571739; 5042.443048; 5048.007383; 5069.571736; 5027.878690; 5046.197479; 5056.443033;
40;20;   1329.7400;    119.9730;    2042.0;   5278.6730;  429322.0; 5209.454438; 5234.393032; 5214.521730; 5204.828691; 5278.672697; 5210.521730; 5215.957374; 5254.957379; 5181.393033; 5250.110541; 5221.393044; 5233.957381; 5212.393034; 5245.521721; 5221.001317; 5254.521720; 5231.393036; 5188.957384; 5222.957383; 5216.828689;
41;20;   1463.6000;    131.5760;     828.0;   5410.2490;  430150.0; 5359.366034; 5405.059071; 5377.059073; 5289.801689; 5401.930389; 5345.366037; 5353.366035; 5351.366033; 5336.390504; 5410.249162; 5291.801690; 5364.366032; 5336.494730; 5327.366037; 5359.366031; 5377.059082; 5320.427429; 5384.059073; 5321.366037; 5324.801691;
42;20;   1297.5300;    147.3860;    1364.0;   5557.6350;  431514.0; 5482.506378; 5475.567775; 5489.942036; 5457.942048; 5445.132122; 5557.635072; 5457.942048; 5473.506381; 5484.635073; 5464.942031; 5452.377691; 5518.070726; 5492.506392; 5468.506384; 5517.635071; 5461.377689; 5459.506383; 5427.813346; 5449.021121; 5465.942047;
43;20;   1327.7300;    130.9500;  147472.0;   5688.5850;  578986.0; 5567.199346; 5622.615937; 5563.199346; 5576.763690; 5590.763691; 5622.456723; 5670.021072; 5616.082467; 5623.763690; 5657.456726; 5688.585427; 5645.456723; 5658.607702; 5621.328034; 5638.456739; 5621.885355; 5599.763689; 5617.456730; 5611.544228; 5667.021084;
44;20;   1460.6700;    141.8220;      70.0;   5830.4070;  579056.0; 5730.406730; 5767.278034; 5773.842376; 5734.713691; 5759.278047; 5760.278036; 5768.406736; 5784.842379; 5757.842376; 5742.842376; 5755.406740; 5776.278035; 5791.559883; 5830.406721; 5770.406729; 5739.842395; 5733.278037; 5741.278037; 5748.905261; 5765.278047;
45;20;   1238.5700;    114.3860;     164.0;   5944.7930;  579220.0; 5898.535689; 5876.535690; 5896.535687; 5918.418822; 5885.228729; 5876.535690; 5862.535690; 5870.664384; 5843.971344; 5922.664374; 5889.100037; 5883.664393; 5872.535690; 5944.793069; 5923.664391; 5859.535691; 5873.236924; 5920.793073; 5900.100034; 5927.664379;
46;20;   1308.0100;    178.5150;    1042.0;   6123.3080;  580262.0; 6022.050378; 5994.486035; 5973.921691; 5950.983082; 5992.486047; 6123.307758; 6048.614726; 5987.921690; 5999.676118; 5971.921687; 6000.614729; 5957.921691; 6027.614728; 5974.357344; 5992.050393; 6030.050376; 6029.614729; 6050.050389; 6002.050383; 6074.179070;
47;20;   1510.1500;    148.9500;    6818.0;   6272.2580;  587080.0; 6213.565393; 6191.129730; 6246.694072; 6194.001035; 6180.626776; 6254.258426; 6189.565389; 6168.191122; 6180.001035; 6272.258414; 6195.626771; 6203.565392; 6199.129729; 6166.565376; 6178.001037; 6184.001033; 6216.565391; 6155.872345; 6191.129729; 6195.565375;
48;20;   1469.7400;    147.9500;      34.0;   6420.2080;  587114.0; 6327.079729; 6330.951036; 6300.515378; 6378.542804; 6327.951048; 6359.079739; 6322.951038; 6332.515381; 6314.951031; 6339.079740; 6347.515382; 6318.386692; 6398.644071; 6379.079721; 6344.951034; 6399.644071; 6337.951033; 6308.386688; 6420.208417; 6326.515383;
49;20;   1433.5000;    137.3860;     794.0;   6557.5940;  587908.0; 6456.772345; 6474.901037; 6505.901035; 6506.029720; 6464.336701; 6498.901034; 6489.489858; 6426.398084; 6511.029727; 6443.336691; 6490.901034; 6472.901032; 6503.029735; 6528.594072; 6496.465377; 6557.594082; 6548.465378; 6462.465384; 6537.244290; 6462.901032;
50;20;   1410.4600;    142.9500;      66.0;   6700.5440;  587974.0; 6614.287037; 6599.287037; 6700.544413; 6650.415727; 6591.851385; 6626.851383; 6586.287036; 6676.145343; 6631.851391; 6626.851381; 6672.980072; 6631.287035; 6614.002359; 6566.722687; 6650.851376; 6656.851375; 6638.851376; 6589.722690; 6567.722687; 6668.980082;
51;20;   1337.7600;    155.9500;    7276.0;   6856.4940;  595250.0; 6784.991478; 6759.862775; 6797.365736; 6770.801383; 6767.619950; 6800.237044; 6742.864253; 6856.494425; 6768.237036; 6737.108356; 6778.237036; 6780.365740; 6741.672691; 6787.365739; 6732.672688; 6736.672690; 6763.493550; 6729.108356; 6779.801376; 6733.672688;
52;20;   1437.9200;    147.3860;    2020.0;   7003.8800;  597270.0; 6926.751380; 6865.622690; 6905.187037; 6914.622690; 7003.880072; 6982.444417; 6915.187037; 6938.315722; 6955.880083; 6946.775844; 6953.315725; 6921.187037; 6927.315728; 6906.248428; 6920.187036; 6939.377118; 6906.943642; 6868.622693; 6948.315723; 6921.622689;
